JCT:dynamic:711c1a30;2) Modern Ciphers;JCT:A \ Block Ciphers \ Block Ciphers \ Serpent256_CFB (OID: 1.3.6.1.4.1.11591.13.2.44)
JCT:dynamic:a7d2b891;2) Modern Ciphers;JCT:A \ Block Ciphers \ Block Ciphers \ Serpent256_ECB (OID: 1.3.6.1.4.1.11591.13.2.41)
JCT:dynamic:924c2192;2) Modern Ciphers;JCT:A \ Block Ciphers \ Block Ciphers \ Serpent256_OFB (OID: 1.3.6.1.4.1.11591.13.2.43)
JCT:dynamic:98aeb98e;3) Hash and MAC Algorithms;JCT:D \ Algorithms \ Hash \ SHA
JCT:dynamic:e80b5482;4) Digital Signatures/PKI;JCT:A \ Signatures \ Signatures \ SHAwithDSA (OID: 1.3.14.3.2.13)
JCT:dynamic:c8dbf51a;3) Hash and MAC Algorithms;JCT:D \ Message Digests \ SHA1 (OID: 1.3.14.3.2.26)
JCT:dynamic:c4005a94;5) Random Number Generators;JCT:A \ Pseudo Random Number Generators \ SHA1PRNG
JCT:dynamic:9b84e5f9;3) Hash and MAC Algorithms;Message Digests \ SHA256 (OID: 2.16.840.1.101.3.4.2.1)
JCT:dynamic:a089d2c3;3) Hash and MAC Algorithms;JCT:D \ Algorithms \ Hash \ SHA3-Candidates
JCT:dynamic:0902997e;3) Hash and MAC Algorithms;JCT:A \ Message Digests \ SHA384 (OID: 2.16.840.1.101.3.4.2.2)
JCT:dynamic:0002e996;3) Hash and MAC Algorithms;JCT:A \ Message Digests \ SHA512 (OID: 2.16.840.1.101.3.4.2.3)
JCT:dynamic:e6d031a3;2) Modern Ciphers;JCT:A \ Block Ciphers \ Shacal
JCT:dynamic:3f1db599;2) Modern Ciphers;JCT:A \ Block Ciphers \ Shacal2
JCT:dynamic:552f9de5;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Shamir's Secret Sharing
JCT:dynamic:bc758a8e;13) Protocols;JCT:D \ Visuals \ Shamir's Secret Sharing
JCT:dynamic:991062f2;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Signature Verification
JCT:dynamic:05a6bdf6;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Simple Power Analysis \ Square and Multiply
JCT:dynamic:fe6390b2;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Shanks Babystep-Giantstep
JCT:dynamic:20475521;4) Digital Signatures/PKI;JCT:A \ Signatures \ SSL_MD5andSHA1withRSA
JCT:dynamic:95dd394f;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ SSL \ TLS Handshake
JCT:dynamic:2ef45ac6;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ Substitution
JCT:dynamic:59d9c4e3;6) Classic Cryptanalysis;JCT:D \ Analysis \ Substitution Analysis
JCT:dynamic:b886fb93;11) Games;JCT:D \ Games \ Sudoku-Solver
JCT:dynamic:a2223ad5;3) Hash and MAC Algorithms;JCT:A \ Message Digests \ Tiger (OID: 1.3.6.1.4.1.11591.12.2)
JCT:dynamic:b737c3eb;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ Transposition
JCT:dynamic:3e8a3afa;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ Transposition
JCT:dynamic:ca5b7d8c;6) Classic Cryptanalysis;JCT:D \ Analysis \ Transposition Analysis
JCT:dynamic:9a7f5ca9;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ Message Authentication Codes \ TTmac128
JCT:dynamic:051a7be6;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ Message Authentication Codes \ TwoTrackMac160
JCT:dynamic:7a5439c8;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ Message Authentication Codes \ TwoTrackMac32
JCT:dynamic:1f4983c0;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ Message Authentication Codes \ TwoTrackMac64
JCT:dynamic:320840f1;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ Message Authentication Codes \ TwoTrackMac96
JCT:dynamic:cb0cfd98;2) Modern Ciphers;JCT:A \ Block Ciphers \ Twofish
JCT:dynamic:1d6d5caa;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Verifiable Secret Sharing
JCT:dynamic:f7eb6228;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ Vigenère
JCT:dynamic:96c8dca6;6) Classic Cryptanalysis;JCT:D \ Analysis \ Vigenère Breaker
JCT:dynamic:3dfbd49a;6) Classic Cryptanalysis;JCT:D \ Analysis \ Viterbi Analysis
JCT:dynamic:ec067d13;10) Learning Aids and Visualizations;JCT:D \ Visuals \ Viterbi
JCT:dynamic:4316bab1;3) Hash and MAC Algorithms;JCT:A \ Message Digests \ VSH
JCT:dynamic:0be97e51;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ WOTS \ WOTS+
JCT:dynamic:61847d03;2) Modern Ciphers;JCT:D \ Algorithms \ XML Security \ 
JCT:dynamic:86843d01;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ XOR
JCT:dynamic:bee5b897;11) Games;JCT:D \ Games \ Zudo-Ku
